333;Ébola;severa;http://www.reuters.com/article/2014/11/22/us-health-ebola-mali-idUSKCN0J60EI20141122;;;Notificado un nuevo caso de Ébola en la capital Bamako. Se trata de un amigo de la enfermera que trató un caso. ;;Malí (Bamako);23/11/2014
334;Ébola;severa;http://who.int/csr/disease/ebola/situation-reports/en/;;;Nuevo informe de la OMS a 21 de noviembre de 2014. Notificados 15351 casos en 8 países desde el inicio del brote, 5459 fallecidos. La transmisión se mantiene de forma intensa en Guinea, Liberia y  Sierra Leone. Hasta el momento se han detectado 6 casos en Malí, todos ellos han fallecido.;;Africa Occidental;23/11/2014
335;Fiebre hemorrágica Crimea Congo;normal;http://www.thenews.com.pk/Todays-News-4-285471-Another-Congo-virus-case-confirmed;;;Notificado un nuevo caso de la enfermedad en la provincia de Sindh, distrito de Tharparkar. En lo que va de año se han diagnosticado 16 casos de la enfermedad en el país. De ellos 8 han sido en Karachi, un 70% de los pacientes han sobrevivido.;;Pakistán (Sindh);23/11/2014
336;Rubeola;normal;http://outbreaknewstoday.com/taiwan-reports-1st-indigenous-case-of-german-measles-of-2014/;http://wwwnc.cdc.gov/travel/diseases/rubella;;El CDC de Taiwan ha notificado un caso autóctono de Rubéola en el país, este año se han notificado otros 5 casos pero importados de China, Filipinas, Indonesia y Malasia.;;Taiwan;23/11/2014
337;hantavirus;normal;http://www.diagonales.com/interior/216707-hantavirus-en-chascomus--dicen-que-no-hay-peligro-de-contagio.html;;;Notificada la muerte de una persona por Hantavirus en la provincia de Buenos Aires.;;Argentina (Buenos Aires);23/11/2014
338;Diarrea del viajero;normal;http://www.mmegi.bw/index.php?sid=1&aid=1822&dir=2012/July/Friday20;;;Notificado un brote de diarrea en la ciudad minera de Selebi-Phikwe, 151 casos con 5 fallecidos, todos ellos bebés.;;Botswana;01/07/2012
339;Paludismo / Malaria ;normal;http://allafrica.com/stories/201404160757.html;;;La región de Palapye ha notificado 47 casos de malaria este año y fallecidos. El brote se atribuye a las lluvias de los pasados meses que han hecho que aumente el número de mosquitos así como la alta movilidad de las gentes de la zona que frecuentemente viajan a zonas con malaria.;;Botswana;17/04/2014
340;Paludismo / Malaria ;normal;http://www.thevoicebw.com/2014/06/27/ngami-records-618-cases-of-malaria/;;;En los últimos 6 meses, Ngamiland (Distrito del Noroeste) ha experimentado un brote de malaria registrando 618 casos de malaria incluyendo 6 fallecidos. (Okavango District 536 casos/4 muertes<SEMICOLON> Ngami 82 casos/2 muertes);;Botswana;02/07/2014
341;Fiebre del valle del Rift;severa;http://www.thevoicebw.com/2014/06/27/ngami-records-618-cases-of-malaria/;http://www.cfsph.iastate.edu/Factsheets/pdfs/rift_valley_fever.pdf;;Notificados casos de la enfermedad en ganado local en relación con brote en Mabele, Tinto Crush, Chobe west, Chobe. Estos brotes en animales suelen acompañarse de casos en humanos. Botsuana notificó por primera vez casos de la enfermedad en el 2010. La fiebre del Rift Valley se extendió por primera vez fuera de África en el año 2000 donde se notificaron casos en Arabia Saudí y Yemen.;;Botswana;29/07/2014
342;Aduanas;normal;http://blogs.wsj.com/frontiers/2014/08/28/botswana-blocks-congo-copper-exports-after-ebola-outbreak/;;;El gobierno de Botsuana ha bloqueado la exportaciones desde la República Democrática del Congo como medida preventiva para evitar la diseminación del Ébola. Existe un comercio activo de cobre y cobalto a través de las fronteras de ambos países.;;Botswana;31/08/2014
343;Tuberculosis;normal;http://www.ingentaconnect.com/content/iuatld/ijtld/2014/00000018/00000009/art00004?utm_source=Sarbacane&utm_medium=email&utm_campaign=9%2F05%2F2014+September2014+issue+of+IJTLD+now+online+(2);;;Se acaba de publicar un estudio sobre la tasa de tuberculosis multirresistente (MDR-TB) en Botswana, triplicando los datos obtenidos los de la encuenta de salud previa del 2008, donde la tasa era del 0,8% en pacientes nuevos frente al 2,5% del 2014. En el 2008 la tasa de resistencias de los pacientes tratados previamente era del 10,4%.;;Botswana;05/09/2014
344;peste;normal;http://www.npr.org/blogs/goatsandsoda/2014/11/21/365798616/plague-outbreak-in-madagascar-spreads-to-its-capital;http://who.int/csr/don/21-november-2014-plague/en/;http://wwwnc.cdc.gov/eid/article/4/1/98-0114_article;Notificado un brote de peste en el país. Se han confirmado hasta el momento un total de 119 casos, incluyendo 40 muertes. Un 2% de los casos reportados son de la forma neumónica.  El primer caso, un hombre de pueblo Soamahatamana en el distrito de Tsiroanomandidy. Se han reportado casos en 16 distritos de siete regiones. Antananarivo, la capital y ciudad más grande de Madagascar, también se ha visto afectada con 2 casos registrados de peste, incluyendo 1 muerte.;;Madagascar;23/11/2014
345;escarlatina;normal;http://outbreaknewstoday.com/england-reports-higher-than-normal-levels-of-scarlet-fever-22902/;;;Las autoridades sanitarias inglesas han notificado niveles más elevados de escarlatina en lo que va de año (aproximadamente 100 casos a la semana), aconsejando tomar precauciones para prevenir la propagación de la infección bacteriana.;;Reino Unido;23/11/2014
346;Sarampión;normal;http://www.minnpost.com/second-opinion/2014/11/us-measles-cases-spike-highest-number-2000-says-cdc;;;El CDC ha notificado que el número de casos de sarampión en el país es el más alto desde el año 2000. Hasta el 31 de octubre, hubo 20 brotes y 603 casos en 22 estados, incluyendo Minnesota, que ha tenido dos casos en lo que va del año. Todos los brotes que se han producido han sido importados.;;estados Unidos;24/11/2014
347;Anthrax;normal;http://allafrica.com/stories/201411190394.html;;;Notificado un brote de anthrax en ganado que ha afectado a más de 150 cabezas en Maka-Mombolo, a unos 29 km al norte de Balombo en la provincia de Benguela.;;Angola (Benguela);24/11/2014
348;Fiebre Lassa;normal;http://medicalxpress.com/news/2014-11-dead-ebola-like-lassa-fever-benin.html;;;Notificado dos casos de la enfermedad en Tanguieta (Atakora department) ambos trabajadores del hospital local.;;Benín (Tanguieta);24/11/2014
349;Fiebre hemorrágica Crimea Congo;normal;http://www.dailymail.co.uk/indiahome/indianews/article-2835395/Two-cases-Congo-fever-Gujarat-doctor-labourer-taken-ill.html;;;Notificados 2 casos de fiebre hemorrágica Congo-Crimea en Gujarat, un médico y un trabajador de Bayad taluka. La enfermedad ha sido un problema de salud pública los últimos 3 años en el estado.;;India (Gujarat);24/11/2014
350;Volcán;normal;https://www.gov.uk/foreign-travel-advice/cape-verde;;;Un volcán de la isla de Fogo ha entrado en erupción. El gobierno de Cabo Verde ha ordenado la evacuación de los pueblos cercanos.;;Cabo Verde (Fogo);24/11/2014
351;Inundaciones;normal;http://www.elmundo.es/internacional/2014/11/24/54736a4ae2704e15578b457b.html;;;Un fuerte temporal de lluvias azota Guelmin, Agadir, Ouarzazate y Marrakech. Al menos 32 personas han muerto por las inundaciones;;Marruecos (Guelmin);25/11/2014
352;Chikungunya;normal;http://www.radionz.co.nz/international/pacific-news/260135/chikungunya-in-all-of-samoa;;;Confirmados más de 2500 casos de virus Chikungunya en la isla. Todos los departamentos de la isla han notificado casos. La situación ha empeorado y las previsiones para la temporada de lluvias a no ser que se tomen medidas drásticas parece indicar que el número de casos seguirá en aumento.;;samoa;25/11/2014
353;Acinetobacter;normal;http://outbreaknewstoday.com/acinetobacter-outbreak-reported-in-belfast-icu-67378/;;;Notificado un brote en la UCI del Royal Victoria Hospital deBelfast de la bacteria multirresistente Acinetobacter Baumanni;;Irlanda (Belfast);25/11/2014
354;Sarampión;normal;http://outbreaknewstoday.com/pakistan-measles-affects-1350-in-balochistan-still-awaiting-launch-of-vaccine-campaign-50145/;;;El sarampión ha afectado a 1350 personas en Baluchistán. Se sigue a la espera del lanzamiento de una campaña de vacunación en la zona;;Pakistán (Baluchistán);25/11/2014
355;Prion enfermedad por priones;normal;http://www.cdc.gov/ncidod/dvrd/vcjd/other/confirmed-case-in-texas.htm;;;El CDC ha confirmado un caso de una variante de la enfermedad de Creutzfeldt-Jakob en Texas. Se trata del 4º ocurrido en los Estados Unidos. ;;Estados Unidos (Texas);25/11/2014
356;Gripe aviar;severa;https://tvnz.co.nz/world-news/new-bird-flu-cluster-identified-in-netherlands-6156248;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?page_refer=MapFullEventReport&reportid=16565;;Notificados varios casos de gripe aviar en granjas holandesas, en lo que va de semana se han confirmado 3 nuevos brotes por el H5N8, que se considera de baja patogenicidad humana. Hay que remontarse al 2003 para encontrar un episodio similar en el país.;;Holanda;25/11/2014
357;Trypanosomiasis americana;normal;http://fundacionio.org/viajar/enfermedades/trypanosomiasis%20americana%20chagas.html;;;Notificada epidemia en Santa Catarina con 25 casos y 6 fallecidos.;;Brasil;01/01/2005
358;Trypanosomiasis americana;normal;http://fundacionio.org/viajar/enfermedades/trypanosomiasis%20americana%20chagas.html;;;Notificada epidemia en Para, con 20 casos.;;Brasil;01/01/2006
359;lepra;normal;http://fundacionio.org/viajar/enfermedades/lepra.html;;;En zonas rurales marginadas y en condiciones de hacinamiento y pobreza (favelas). Brasil es el 2º país en incidencia mundial del lepra (64.700 casos detectados en el 2006);;Brasil;01/03/2013
360;fiebre q;normal;http://www.em.com.br/app/noticia/gerais/2013/06/15/interna_gerais,406071/saude-investiga-casos-de-febre-q-em-minas.shtml;;; Notificado un brote de la enfermedad en Minas Gerais. 81 casos reportados en la región metropolitana de Belo Horizonte. Se trata de una enfermedad poco habitual en el país, aunque el primer caso notificado en Brasil data de 1953;;Brasil;01/06/2013
361;toxoplasmosis;normal;http://www.diariodopara.com.br/N-169800-EVANDRO+CHAGAS+INVESTIGA+SURTO+DE+TOXOPLASMOSE.html;http://g1.globo.com/pa/para/noticia/2013/06/sobe-para-40-numero-de-casos-de-toxoplasmose-em-ponta-de-pedras-pa.html;; Notificado un brote de la enfermedad en Ponta de Pedras, en Marajo [Para] Notificados al menos 40 casos.;;Brasil;01/07/2014
362;Meningitis meningocócica;severa;http://www.ifronteira.com/noticia-regiao-54648;;;Notificados 2 casos de meningitis en trabajadores de la empresa OEA que fueron atendidos en el Hospital regional Presidente Prudente en el estado de Sao Paulo.;;Brasil;17/12/2013
363;brucelosis;normal;http://www.shanghaidaily.com/article/article_xinhua.aspx?id=254739;;;Notificados al menos 13 casos de brucelosis en Portugal en relación con una fábrica ilegal de quesos en Baiao, a 370 km al norte de Lisboa. Es uno de los pocos países de la Unión Europea donde sigue existiendo Brucella melitensis (al igual que en España, Grecia e Italia). En el 2013 se produjeron 91 brotes en animales, con 35 casos en humanos ( 0.3312 casos por 10000 habitantes) Se ha producido un descenso de casos en los últimos años.;;Portugal (Baio);27/11/2014
364;Frío;normal;http://www.hosteltur.com/185160_videonoticia-pasajeros-rusos-empujan-avion-siberia-poder-volar.html;;;Las bajas temperaturas (hasta 52 grados bajo cero) han provocado que un avión, un Tu-134, de la compañía rusa Katekavia que debía volar a Krasnoyark se le congelara el sistema de frenos del tren de aterrizaje, y al no poder ser movido por un remolcador del estacionamiento de la terminal aérea los propios pasajeros del avión decidieron empujar para ayudar al remolcador.;;Rusia (Siberia);27/11/2014
365;Violencia;normal;http://www.hosteltur.com/185900_isla-colombia-suspende-su-actividad-turistica-ataque-farc.html;;;Las autoridades colombianas han suspendido la actividad turística en la isla de Gorgona después de que las FARC atacasen con explosivos y armas un puesto de Policía, atentado en el que murió un agente y resultó herido un número no precisado de personas. La isla es patrimonio de la Humanidad por la Unesco desde 1984;;Colombia (isla Górgona);27/11/2014
366;SIDA / VIH;normal;http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=20970;;;Eurosurveillance ha publicado un estudio sobre la prevalencia de VIH en las cárceles de Estonia. En 2012, había 3.289 presos en Estonia, entre ellos 170 mujeres: 28,5% eran usuarios de drogas y el 15,6% estaban infectados con el VIH. De los reclusos VIH-positivo, el 8,3% se diagnosticaron a su entrada en prisión.;;Estonia;27/11/2014
367;hantavirus;normal;http://www.critica.com.pa/notas/1791439-salud-confirma-nuevo-caso-hantavirus-region-azuero;;;Notificado un nuevo caso de hantavirus en Azuero. El paciente un varón de 32 años está ingresado en el  Dr. Joaquin Pablo Franco Hospital.;;Panamá (Península de Azuero);27/11/2014
368;Ataque de animal;normal;http://www.tvn-2.com/Noticias/Paginas/confirman-21-casos-de-mordeduras-de-murcilago-y-1-por-hanta.aspx;;;Fuentes sanitarias de la provincia de los Santos han notificado 21 mordeduras de murciélago en el distrito de Pocrí. La vacuna antirrábica se encuentra disponible en el centro de Salud de Paritilla;;Panamá (Los Santos);27/11/2014
369;hantavirus;normal;http://www.tvn-2.com/Noticias/Paginas/confirman-21-casos-de-mordeduras-de-murcilago-y-1-por-hanta.aspx;;;La Dirección Regional de Salud de Los Santos, ha informado de un nuevo caso de Hantavirus en la provincia. Se trata de un paciente de 22 años del distrito de Tonosí. El número de casos de la enfermedad se eleva a 67 en lo que va del año. Previa a la temporada de cosecha de grano, las autoridades advierten a la población de establecer las medidas sanitarias para evitar el sobrecrecimiento de roedores.;;Panamá (Los Santos);27/11/2014
370;SIDA / VIH;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/11/REC-1486.pdf;;;El Ministerio de Salud (MINSAL) de El Salvador presentó un informe donde  detalla que 31.827 casos de VIH han sido  diagnosticados en el país desde 1984 , la mayoría de los afectados tiene entre 10 y 39 años de edad.  62,5% son hombres y 37,5% son mujeres. De las 31.000 personas, aproximadamente 10.000 reciben tratamiento antirretroviral (TAR). El Ministerio estima que un promedio de cinco personas adquieren el VIH al día en el país. ;;El Salvador;27/11/2014
371;Leishmaniosis visceral;normal;http://www.theglobaldispatch.com/brazil-leishmaniasis-deaths-in-mato-grosso-do-sul-up-44-since-2010/;;;Notificado un aumento en el número de fallecidos por la enfermedad en el estado brasileño de Mato Grosso do Sul. Entre enero y noviembre del 2013, se notificaron 207 casos y 23 fallecidos. En el 2012, 303 casos y 20 fallecidos en ese mismo período. En el 2010, se produjeron 214 casos y 18 muertes<SEMICOLON> en el 2011 se notificaron 273 casos con 16 muertes. ;;Brasil;19/01/2014
372;brucelosis;normal;http://www.gazetadopovo.com.br/vidaecidadania/conteudo.phtml?id=1447384;;;Notificados 17 casos de brucelosis entre los trabajadores de la compañía Big Boi [Big Bull] en Paicandu región de Maringa (Noroeste de Parana);;Brasil;20/02/2014
373;Diarrea del viajero;normal;http://www.theglobaldispatch.com/2014-fifa-world-cup-in-brazil-cdc-warns-about-travelers-diarrhea-dengue-fever-schistosomiasis-and-stds-94820/;;;Apenas a 90 días de que dé comienzo el mundial de fútbol, donde se estima acudan más de 500000 turistas, el CDC americano ha advertido sobre el riesgo para viajeros al país frente a la diarrea del viajero, dengue, esquistosomiasis y las enfermedades de transmisión sexual.;;Brasil;12/03/2014
374;Violencia;normal;http://www.exteriores.gob.es/Portal/es/ServiciosAlCiudadano/SiViajasAlExtranjero/Paginas/DetalleRecomendacion.aspx?IdP=27;;;"El ministerio de Asuntos Exteriores y de Cooperación ha emitido un aviso en la sección ""Recomendaciones de viaje"" de su web donde recomienda, en lo que se refiere a Brasil, ""viajar con precaución y abstenerse de hacerlo por determinadas zonas"". El aviso se produce tras las manifestaciones multitudinarias y algunos disturbios que se han producido en las principales ciudades de Brasil, entre ellas Sâo Paulo, Rio de Janeiro y Brasilia.";;Brasil;01/06/2013
375;Violencia;normal;http://sociedad.elpais.com/sociedad/2014/04/15/actualidad/1397591905_402817.html;;;Un informe de la ONG Global Witness revela que los asesinatos de ecologistas no dejan de subir. De las 908 que ha podido documentar en 35 países entre los años 2002 y 2013, 448 se produjeron en Brasil, le siguen Honduras con 109 y Filipinas con 67. Más del 80% de asesinatos se produjeron en América Latina. Estos casos se multiplican, asegura el informe, a medida que aumenta la competencia por los recursos naturales. La deforestación de la Amazonia es buen ejemplo de ello. Llama la atención que tan solo ha habido 10 condenas. ;;Brasil;16/04/2014
376;Violencia;normal;http://www.elmundo.es/internacional/2014/04/18/53505019268e3eb7238b457a.html;;;44 muertos durante la huelga de policías, tres días de violencia y terror en las calles de Salvador de Bahía favorecidos por el vacío de seguridad. Existe el antecedente en febrero de 2012, a pocos días del inicio del carnaval, la violencia se apoderó también de las calles de Salvador y más de 135 personas fueron asesinadas mientras duró una huelga de agentes. ;;Brasil;18/04/2014
377;Staphylococcus;normal;http://www.paho.org/hq/index.php?option=com_docman&task=doc_view&gid=22187&Itemid=;;;Aislada la primera cepa de Staphylococcus aureus resistente a vancomicina en latinoamérica (Sao Paulo) Ha sido aislado en unos hemocultivos de un paciente ingresado en el Hospital de Clinicas;;Brasil;01/07/2013
378;Staphylococcus;normal;http://fundacionio.org/viajar/enfermedades/staphylococcus%20aureus.html;;;El NEJM acaba de publicar un estudio donde describe una cepa de Staphylococcus aureus resistente meticilina (MRSA) que se hizo a la vez resistente a la vancomicina durante el tratamiento adquirió el gen vanA. Se trataba de un paciente brasileño. La vancomicina es el antibiótico usado en el tratamiento de este tipo de bacterias, la extensión de este tipo de gérmenes supondría un grave problema de salud pública.;;Brasil;18/04/2014
379;fiebre amarilla;severa;http://g1.globo.com/to/tocantins/noticia/2014/07/macacos-mortos-alertam-tocantins-sobre-suspeita-de-febre-amarela.html;;;Notificada la muerte de varios monos en Almas, sureste de Tocantins, al parecer por la enfermedad. La muerte de primates es uno de los primeros indicios que indican que la enfermedad está en circulación en la zona. Se ha alertado a la población a intensificar la vacunación. En 1999-2000 se registraron en la zona 22 casos de fiebre amarilla con 9 fallecidos. Desde entonces no se han producido casos en humanos en la zona, sí en animales. ;;Brasil;19/07/2014
380;Tosferina;normal;http://www.tribunadabahia.com.br/2014/06/28/coqueluche-cresce-25-na-bahia;;;Entre Enero y Mayo de este año se han diagnosticado 159 casos en Bahía supone un 25% de aumento respecto al mismo período del 2013 (127 casos, 300 en todo el año). El municipio más afectado es el de Feira de Santana. ;;Brasil;01/07/2014
381;Tosferina;normal;http://g1.globo.com/pe/petrolina-regiao/noticia/2014/07/casos-suspeitos-de-coqueluche-chegam-mais-de-40-em-petrolina-pe.html;;;Notificado un aumento de casos de tosferina en Pernambuco, (46 casos respecto a los 25 del mismo período año anterior) Supone casi el doble de casos. Detrás de este aumento está probablemente la vacunación insuficiente de la población infantil.;;Brasil;20/07/2014
382;Rickettsia rickettsii (Fiebre Montañas Rocosas);normal;http://g1.globo.com/mg/zona-da-mata/noticia/2013/10/morte-por-febre-maculosa-em-tombos-mg-deixa-populacao-alerta.html;;;Notificado un fallecido en la prefectura de Tombos, Zona da Mata. Se piensa que las garrapatas (Amblyomma cajennense)infectadas proceden de la zona del río Carangola. En los últimos 6 años se han notificado 66 casos de esta enfermedad en Minas Gerais. ;;Brasil;01/10/2013
383;Rickettsia rickettsii (Fiebre Montañas Rocosas);normal;http://www.bhaz.com.br/morte-de-estudante-levanta-preocupacao-com-casos-de-febre-maculosa-na-pampulha/;;;Notificado el fallecimiento de un joven de 20 años en Pampulha, Belo Horizonte, estado de Minas Gerais que había visitado en bicicleta los alrededores de un lago las semanas previas. Hace unos meses se notificó otro caso mortal en un joven que había visitado el Pampulha Ecological Park ;;Brasil;21/02/2014
384;Rickettsia rickettsii (Fiebre Montañas Rocosas);normal;http://www.assiscity.com/?id=81-32366;;;Notificado el fallecimiento de un joven de 24 por la enfermedad. Se trata del primero en lo que va de año. las primeras hipótesis apuntan a que pudo contraer la enfermedad tras ser picado por una garrapata de Porto de Almeida.;;Brasil;09/04/2014
385;Rickettsia rickettsii (Fiebre Montañas Rocosas);normal;https://bangordailynews.com/2014/08/22/news/nation/ticks-may-transmit-disease-faster-than-currently-thought/;http://www.tickencounter.org/;;Un nuevo estudio de la Universidad de Sao Paulo describe que la garrapata que transmite la enfermedad necesita un tiempo inferior a lo que se creía (entre 2 y 10 horas), tal vez minutos para transmitir la enfermedad. Este hecho puede cambiar gran parte de los protocolos existentes para prevenir la enfermedad.;;Brasil;29/08/2014
386;Chikungunya;normal;http://oglobo.globo.com/sociedade/saude/primeiros-casos-de-transmissao-de-febre-chikungunya-sao-confirmados-no-brasil-13954688;;;El Ministerio de Salud del país ha notificados los primeros casos autóctonos del virus Chikungunya en Brasil, se trata de 2 personas afectadas por el virus en Oyapock en Amapá. Además han confirmado 37 casos importados en lo que va de año. La enfermedad ha alcanzado a 31 países.;;Brasil;19/09/2014
387;Sarampión;normal;http://www.opovo.com.br/app/opovo/cotidiano/2014/09/25/noticiasjornalcotidiano,3320239/ceara-registra-92-dos-casos-confirmados-de-sarampo-no-pais-em-2014.shtml;;;El estado de Ceara acumuló 370 casos de sarampión (el 92% de los 401 casos detectados en Brasil en lo que va de año). A pesar de estar disponioble la vacunación en todos los centros de salud. 142 de ellos se produjeron en la capital del estado, Fortaleza, la ciudad de Massape registró 192 casos.;;Brasil;29/09/2014
388;West Nile Virus;normal;http://g1.globo.com/pi/piaui/noticia/2014/09/agricultor-do-piaui-pode-ser-primeiro-humano-com-febre-do-nilo-no-pais.html;;;Notificado un posible caso de West Nile Virus en el país. El paciente fue atendido en el Nathan Portela Infectious Diseases Hospital en Teresina. Se trata de un granjero de un área rural de Itainopolis, al sur de Piaui. Es el primer caso conocido de la enfermedad en Brasil.;;Brasil;07/10/2014
389;hepatitis a;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/07/REC-1407.pdf;;;El Ministerio de salud brasileño ha informado que va a incluir la vacuna de la hepatitis A en el calendario oficial de vacunaciones del país. Brasil se considera un país con alta endemicidad para la infección. Entre 1999 y 2013 se notificaron 151436 casos de la enfermedad en el país, de los que 761 fueron mortales. (Incidencia en el 2013 de 3,2 casos por 100000 habitantes).;;Brasil;31/07/2014
390;hepatitis a;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/10/REC-1464.pdf;;;Notificado un brote de hepatitis A en una escuela de Piracicaba, São Paulo (24 casos). Al parecer el origen de la infección es la favela Portelinha.;;Brasil;24/10/2014
391;Pez Globo;normal;http://www.bbc.com/news/world-latin-america-29762738;;;Once personas gravemente enfermas en Duque de Caxias, al sureste de Brasil tras comer pez globo (altamente venenoso al contener una toxina que puede provocar parálisis severa). Hay más de 120 especies de pez globo en todo el mundo. ;;Brasil;26/10/2014
392;Dengue;normal;http://www.cbnfoz.com.br/editorial/brasil/rio-grande-do-sul/18122013-63081-rio-grande-do-sul-confirma-424-casos-de-dengue-em-2013;;;El departamento de Rio Grande do Sul ha confirmado 424 casos de la enfermedad con 1 fallecido y 2.341 casos sospechosos en lo que va de año. (En el 212 se confirmaron 121 casos);;Brasil;23/12/2014
393;Dengue;normal;http://www.24horasnews.com.br/noticias/ver/mato-grosso-ja-registra-mais-de-2-mil-casos-de-dengue-em-2014.html;http://noticias.r7.com/rio-de-janeiro/dengue-ja-matou-2-pessoas-em-2014-no-rio-40-cidades-estao-em-alerta-26022014;http://g1.globo.com/sp/piracicaba-regiao/noticia/2014/03/dengue-aumenta-acima-de-1000-e-s-barbara-e-americana-tem-epidemia.html;La región de Mato Grosso ha registrado 2077 casos de dengue en lo que va de año. 5 de ellos graves. Las regiones más afectadas son los municipios de Cuiaba 152 casos, Rondonopolis (151), Sinop (693), Varzea y Grande (83). En Río de Janeiro notficados 2290 casos en lo que va de año<SEMICOLON> 2 fallecidos y 40 municipios en alerta. En el estado de Sao Paulo en Santa Barbara d'Oeste notificados 363 casos, Americana (277), Casa Branca (105) ;;Brasil;05/03/2014
394;Dengue;normal;http://www.bbc.com/news/health-27441789;;;"Se ha desarrollado un ""sistema de alerta temprana"" que cubre 553 regiones del país para alertar de riesgo de brotes de dengue en Brasil durante el Mundial de fútbol. Hay 3 lugares de mayor riesgo - Natal, Fortaleza, y Recife. Brasil registró más casos de dengue que en cualquier otro lugar del mundo entre 2000 y 2013, con más de 7 millones de casos notificados. El riesgo es bajo en Brasilia, Cuiaba, Curitiba, Porto Alegre y Sao Paulo. Y medio en Rio de Janeiro, Belo Horizonte, Salvador y Manaus.";;Brasil;21/05/2014
395;Dengue;normal;http://outbreaknewstoday.com/dengue-fever-8-countries-in-the-americas-report-seeing-all-4-dengue-serotypes-20876/;;;En lo que va de año el país ha notificado el 53% del 1.006.413 de casos del continente americano, seguido de Colombia y México con 111.092 y 82.734 casos respectivamente. En el país circulan los 4 serotipos de dengue. ;;Brasil;13/10/2014
396;Drogas;normal;https://www.gov.uk/foreign-travel-advice/netherlands;;;Las autoridades de sanitarias holandesas han lanzado una campaña en Amsterdam para advertir sobre el peligro de la compra de una sustancia que se vende como si fuera cocaína, pero en realidad es la heroína blanca. Esta sustancia ha causado varias muertes.;;Holanda (Amsterdam);27/11/2014
397;Manifestaciones;normal;https://www.gov.uk/foreign-travel-advice/pakistan;;;Están previstas manifestaciones políticas a gran escala en Islamabad el 30 de noviembre puediendo provocar una alteaciones en el funcionamiento general, incluido el acceso a la ciudad. Se debe evitar las zonas de manifestaciones o reuniones, ya que pueden convertirse en áreas de confrontación o violencia.;;Pakistán (Islamabad);27/11/2014
398;Prohibición para turistas;normal;http://www.hosteltur.com/185660_venecia-prohibe-uso-maletas-ruedas.html;;;El Ayuntamiento de Venecia impondrá multas de entre 100 y 500 euros por el uso de maletas con ruedas de plástico en el casco histórico. Responde así a las quejas de los habitantes de esta zona de la ciudad, que protestan por los ruidos.;;Italia (Venecia);27/11/2014
399;Explosión;normal;http://www.hosteltur.com/185580_al-menos-14-heridos-explosion-gas-hotel-londres.html;;;Al menos 14 heridos por una explosión de gas en un hotel en el centro de Londres (situado en Portman Square) Unos 500 huéspedes han tenido que ser evacuados.;;Reino Unido (Londres);27/11/2014
400;Tráfico aéreo;informativa;http://www.hosteltur.com/185430_bosnia-herzegovina-entra-red-europea-control-trafico-aereo.html;;;Bosnia Herzegovina entra en la red europea de control de tráfico aéreo. El nuevo centro de control de tráfico aéreo de Bosnia Herzegovina (BH ACC) ha iniciado sus operaciones dentro de la red europea, un trabajo en estrecha colaboración con los representantes de las autoridades de Aviación Civil de ese país y de Croacia, Montenegro y Serbia, sus proveedores de servicios de navegación aérea y Eurocontrol, la agencia europea para la seguridad de la navegación .;;Bosnia-Herzegovina;28/11/2014
401;Visado;normal;https://www.gov.uk/foreign-travel-advice/russia/entry-requirements;http://www.rusemb.org.uk/;;Para entrar en Rusia se necesita un visado antes de viajar. Se recomienda solicitar la visa con bastante antelación. Desde el 10 de diciembre 2014 se requerirán datos biométricos (huellas dactilares escaneadas ) de los solicitantes de visado por encima de los 12 años.;;Rusia  ;28/11/2014
402;Chikungunya;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/11/REC-1488.pdf;;;El Ministerio de Salud (MINSA), había notificado un total de 1.307 casos de virus chikungunya en el país.  Las provincias más afectadas hasta la fecha son Managua, las occidentales León y Chinandega, las sureñas Masaya y Rivas, y la norteña Estelí.;;Nicaragua;28/11/2014
403;Tuberculosis;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/11/REC-1488.pdf;;;El 5,8% de los casos de tuberculosis en Perú se producen en las cárceles. ;;Perú;28/11/2014
404;Tifus;normal;http://thainews.prd.go.th/centerweb/newsen/NewsDetail?NT01_NewsID=WNSOC5711240010013;;;El Ministerio de Salud del país ha advertido a los campistas del riesgo de tifus de los matorrales mientras en el bosque. La enfermedad ha matado en lo que va de año a 5 personas y 8.000 más han enfermado. ;;tailandia;28/11/2014
405;Chikungunya;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/11/REC-1485.pdf;;;Puerto Rico acumula más de 18.000 infecciones y cinco muertes asociadas al virus Chikungunya. ;;puerto rico;28/11/2014
406;Manifestaciones;normal;https://www.gov.uk/foreign-travel-advice/moldova;;;Las elecciones parlamentarias se celebrarán el 30 de noviembre . Se recomienda extremar las precauciones y  evitar las zonas con manifestaciones.;;moldavia;28/11/2014
407;Encefalitis japonesa;normal;http://fundacionio.org/viajar/vacunas/vacuna%20encefalitis%20japonesa.html;;;Es una enfermedad potencialmente endémica en el país. ;;Brunei Darussalam;01/09/2013
